날짜,시간,타입,대분류,소분류,내용,금액,화폐,결제수단,메모
2022-05-06,20:05,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-8590,KRW,하나 주거래,
2022-05-06,19:59,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-8900,KRW,하나 주거래,
2022-05-06,3:30,지출,금융,보험,DB손00205,-9830,KRW,WON 통장,
2022-05-06,3:18,지출,주거/통신,휴대폰,휴대폰요금(KT),-52840,KRW,WON 통장,
2022-05-04,15:54,수입,금융수입,미분류,티머니 전국시외,20000,KRW,WON 통장,
2022-05-04,15:54,지출,교통,대중교통,티머니 전국시외,-15600,KRW,WON 통장,
2022-05-04,15:41,지출,교통,대중교통,티머니 전국시외,-20000,KRW,WON 통장,
2022-05-04,8:29,지출,생활,편의점,씨유 명일우량점,-4700,KRW,하나 주거래,
2022-05-03,19:19,지출,식비,배달,(주)우아한형제들,-26800,KRW,하나 주거래,
2022-05-03,18:42,이체,이체,미분류,토스150,1,KRW,WON 통장,
2022-05-03,18:19,이체,카드대금,미분류,KB카드출금,-673110,KRW,우리닷컴통장,
2022-05-03,17:24,지출,주거/통신,휴대폰,휴대폰요금(KT),-134,KRW,WON 통장,
2022-05-03,16:39,이체,이체,미분류,곽모씨,1000000,KRW,우리닷컴통장,
2022-05-03,15:42,지출,생활,편의점,씨유 명일우량점,-7300,KRW,하나 주거래,
2022-05-03,15:42,지출,생활,편의점,주) 비지에프네트웍스,-2800,KRW,하나 주거래,
2022-05-03,15:04,이체,이체,미분류,정혜련,20000,KRW,저축예금,
2022-05-03,13:35,지출,식비,한식,신단설렁탕,-7000,KRW,하나 주거래,
2022-05-03,12:41,이체,이체,미분류,한주희,25000,KRW,저축예금,
2022-05-03,12:36,지출,온라인쇼핑,인터넷쇼핑,이니시스(빌링)_2,-2580,KRW,하나 주거래,
2022-05-03,10:06,지출,식비,배달,(주)우아한형제들,-19900,KRW,하나 주거래,
2022-05-03,3:30,이체,미분류,미분류,입금 내역,20000,KRW,주택청약종합저축,
2022-05-03,3:20,지출,주거/통신,인터넷,SKYLIFE2104,-5569,KRW,WON 통장,
2022-05-02,16:49,이체,이체,미분류,정나영,40000,KRW,우리닷컴통장,
2022-05-02,16:28,지출,술/유흥,맥주/호프,형무호프,-36000,KRW,하나 주거래,
2022-05-02,14:05,지출,식비,한식,셰발레리,-80700,KRW,하나 주거래,
2022-05-01,20:52,지출,생활,편의점,씨유(CU)가락점,-6700,KRW,하나 주거래,
2022-05-01,17:09,지출,온라인쇼핑,인터넷쇼핑,네이버페이,-235000,KRW,하나 주거래,
2022-05-01,16:50,지출,온라인쇼핑,인터넷쇼핑,네이버페이,197040,KRW,하나 주거래,
2022-05-01,16:44,지출,온라인쇼핑,인터넷쇼핑,네이버페이,-197040,KRW,하나 주거래,
2022-05-01,15:11,지출,카페/간식,베이커리,보르도명일점,-50000,KRW,하나 주거래,
2022-04-30,19:13,지출,술/유흥,맥주/호프,고래맥주창고(명일점),-19900,KRW,하나 주거래,
2022-04-30,18:46,지출,식비,한식,독도쭈꾸미,-39000,KRW,하나 주거래,
2022-04-30,13:52,지출,금융,보험,DB손해보험,-9830,KRW,하나 주거래,
2022-04-30,10:26,지출,카페/간식,베이커리,파리바게뜨명일1동점,-10600,KRW,하나 주거래,
2022-04-30,10:22,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),35000,KRW,하나 주거래,
2022-04-30,10:14,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-17500,KRW,하나 주거래,
2022-04-30,10:09,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-2900,KRW,카카오(체크),
2022-04-30,9:52,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-35000,KRW,하나 주거래,
2022-04-29,19:16,지출,생활,편의점,지에스25 청담칼릭스점,-17900,KRW,하나 주거래,
2022-04-29,18:48,지출,카페/간식,커피/음료,LOA,-5500,KRW,하나 주거래,
2022-04-29,12:09,지출,카페/간식,커피/음료,할리스커피판교엠타워점,-4100,KRW,하나 주거래,
2022-04-29,11:07,지출,식비,일식,카츠젠,-9500,KRW,하나 주거래,
2022-04-29,9:34,지출,온라인쇼핑,인터넷쇼핑,쿠팡,-32760,KRW,카카오(체크),
2022-04-28,17:18,지출,생활,가구/가전,쿠카쿠 길동로데오점,-6200,KRW,하나 주거래,
2022-04-28,14:01,지출,생활,가구/가전,쿠카쿠 길동로데오점,-4300,KRW,하나 주거래,
2022-04-28,12:39,지출,식비,양식,무게로,-5000,KRW,하나 주거래,
2022-04-28,8:36,이체,카드대금,미분류,카드대금결제,-496410,KRW,우리닷컴통장,
2022-04-27,14:26,지출,온라인쇼핑,인터넷쇼핑,쿠팡이츠,-18900,KRW,하나 주거래,
2022-04-27,11:59,지출,문화/여가,게임,APPLE,-12000,KRW,하나 주거래,
2022-04-27,11:22,이체,카드대금,미분류,카드대금결제,-355180,KRW,우리닷컴통장,
2022-04-27,11:19,지출,문화/여가,게임,APPLE,-11000,KRW,하나 주거래,
2022-04-26,20:06,지출,금융,보험,AIA04 079,-38551,KRW,저축예금,
2022-04-26,19:44,지출,온라인쇼핑,인터넷쇼핑,G마켓(1566-5701),-90000,KRW,하나 주거래,
2022-04-26,18:59,지출,주거/통신,인터넷,SKYLIFE2104,-7550,KRW,WON 통장,
2022-04-26,18:26,지출,금융,보험,KB손042 04,-29410,KRW,WON 통장,
2022-04-26,17:35,지출,금융,보험,한화0403건,-101540,KRW,WON 통장,
2022-04-26,17:20,이체,카드대금,미분류,우리카드결제,-21000,KRW,WON 통장,
2022-04-26,17:19,이체,보험,미분류,현대해상,630000,KRW,WON 통장,
2022-04-26,15:00,이체,이체,미분류,김문식,500000,KRW,KB마이핏통장,
2022-04-24,13:17,지출,패션/쇼핑,패션,유한회사  에이치엔비,-8500,KRW,카카오(체크),
2022-04-24,5:27,수입,금융수입,미분류,입출금통장 이자,82,KRW,입출금통장,
2022-04-23,18:34,지출,식비,패스트푸드,서브웨이 (길동법조점),-15500,KRW,카카오(체크),
2022-04-23,10:03,지출,의료/건강,한의원,명일경희한의원,-7000,KRW,카카오(체크),
2022-04-22,10:10,지출,의료/건강,한의원,명일경희한의원,-13700,KRW,카카오(체크),
2022-04-22,8:29,지출,카페/간식,베이커리,파리바게뜨  명일1동점,-12100,KRW,카카오(체크),
2022-04-21,17:13,지출,주거/통신,휴대폰,휴대폰요금(KT),-2919,KRW,WON 통장,
2022-04-21,13:59,지출,생활,가구/가전,쿠카쿠 길동로데오점,-4300,KRW,카카오(체크),
2022-04-21,9:00,지출,식비,한식,서울김밥,-7000,KRW,카카오(체크),
2022-04-20,17:02,지출,카페/간식,커피/음료,투썸플레이스 디지털미디어시티역점,-4100,KRW,카카오(체크),
2022-04-20,7:05,지출,카페/간식,커피/음료,주)스타벅스커피코리아,-4100,KRW,카카오(체크),
2022-04-20,6:23,지출,식비,한식,김밥사랑,-6000,KRW,카카오(체크),
2022-04-19,15:16,지출,카페/간식,커피/음료,피어_오르다 Piea_Oleuda,-6500,KRW,카카오(체크),
2022-04-19,12:02,지출,카페/간식,커피/음료,피어_오르다 Piea_Oleuda,-5000,KRW,카카오(체크),
2022-04-19,10:37,지출,온라인쇼핑,결제/충전,카카오페이_카카,-15890,KRW,KB마이핏통장,
2022-04-18,21:01,이체,이체,미분류,카카오페이,-10000,KRW,WON 통장,
2022-04-18,19:53,지출,생활,편의점,미니스톱 역삼태광점,-4000,KRW,카카오(체크),
2022-04-18,10:53,지출,카페/간식,커피/음료,루트세븐틴(Rt.17)가든점,-300000,KRW,카카오(체크),
2022-04-17,21:14,지출,온라인쇼핑,인터넷쇼핑,쿠팡,-19500,KRW,카카오(체크),
2022-04-17,21:06,지출,온라인쇼핑,인터넷쇼핑,쿠팡,-12900,KRW,카카오(체크),
2022-04-17,19:47,이체,이체,미분류,네이버페이결제,-20000,KRW,WON 통장,
2022-04-17,17:52,지출,식비,양식,오븐스프링,-15300,KRW,카카오(체크),
2022-04-17,16:53,수입,기타수입,미분류,쿠팡(쿠페이)_KIC,14400,KRW,KB마이핏통장,
2022-04-17,16:39,지출,온라인쇼핑,인터넷쇼핑,쿠팡,-23000,KRW,카카오(체크),
2022-04-17,16:35,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이)_KIC,-14400,KRW,KB마이핏통장,
2022-04-17,16:32,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이)_KIC,-6480,KRW,KB마이핏통장,
2022-04-17,14:56,이체,이체,미분류,김경미,-540500,KRW,저축예금,
2022-04-17,14:12,지출,생활,편의점,GS25 화물터미널C동점,-11500,KRW,카카오(체크),
2022-04-17,14:07,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이)_KIC,-9240,KRW,KB마이핏통장,
2022-04-17,13:38,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이)_KIC,-22320,KRW,KB마이핏통장,
2022-04-17,9:46,수입,금융수입,미분류,예금결산이자,41,KRW,WON 통장,
2022-04-17,7:29,지출,교통,철도,티머니 버스.지하철,-23550,KRW,하나 주거래,
2022-04-17,6:19,지출,교통,철도,티머니 버스.지하철,-5750,KRW,하나 주거래,
2022-04-16,22:45,지출,온라인쇼핑,인터넷쇼핑,엔에이치엔한국사,-17600,KRW,WON 통장,
2022-04-16,16:27,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이)_KIC,-17170,KRW,KB마이핏통장,
2022-04-16,13:43,지출,의료/건강,약국,노원종로약국,-3500,KRW,KB마이핏통장,
2022-04-16,9:30,이체,현금,미분류,960416096994,-51100,KRW,WON 통장,
2022-04-16,8:35,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이)_KIC,-8900,KRW,KB마이핏통장,
2022-04-16,0:25,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-39800,KRW,하나 주거래,
2022-04-15,21:38,지출,카페/간식,커피/음료,위스크,-3800,KRW,하나 주거래,
2022-04-15,20:53,수입,기타수입,미분류,카카오페이(택시,23600,KRW,WON 통장,
2022-04-15,20:53,지출,온라인쇼핑,결제/충전,카카오페이(택시,-500,KRW,WON 통장,
2022-04-15,20:53,지출,온라인쇼핑,결제/충전,카카오페이(택시,-24900,KRW,WON 통장,
2022-04-15,20:13,지출,온라인쇼핑,결제/충전,카카오페이(택시,-23600,KRW,WON 통장,
2022-04-15,17:45,이체,이체,미분류,곽모씨,1000000,KRW,저축예금,
2022-04-15,17:28,지출,금융,보험,한화04059,-31000,KRW,WON 통장,
2022-04-15,17:28,지출,금융,보험,한화04046,-29500,KRW,WON 통장,
2022-04-15,14:38,지출,식비,배달,(주)우아한형제들,-16300,KRW,하나 주거래,
2022-04-15,14:12,이체,이체,미분류,차모모,50000,KRW,입출금통장,
2022-04-15,11:21,지출,카페/간식,커피/음료,코코루시아,-16000,KRW,하나 주거래,
2022-04-15,10:21,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-7000,KRW,하나 주거래,
2022-04-15,8:34,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-16900,KRW,하나 주거래,
2022-04-15,8:04,이체,이체,미분류,카카오페이,-10000,KRW,WON 통장,
2022-04-14,17:52,지출,자동차,주차,서울시설공단,-16400,KRW,하나 주거래,
2022-04-14,17:44,지출,교통,택시,티머니 법인택시,-6100,KRW,하나 주거래,
2022-04-14,16:48,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-28610,KRW,하나 주거래,
2022-04-14,12:11,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-8980,KRW,하나 주거래,
2022-04-13,18:15,지출,카페/간식,커피/음료,주)스타벅스커피코리아,-4100,KRW,하나 주거래,
2022-04-13,17:12,이체,이체,미분류,윤승재,-3000,KRW,저축예금,
2022-04-13,12:32,지출,카페/간식,베이커리,쉬즈베이글명일점,-5700,KRW,하나 주거래,
2022-04-13,10:38,지출,식비,배달,(주)우아한형제들,-20000,KRW,하나 주거래,
2022-04-12,23:27,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-77310,KRW,하나 주거래,
2022-04-12,21:25,지출,생활,생필품,주식회사 아성다이소,-12100,KRW,하나 주거래,
2022-04-12,14:09,지출,식비,배달,(주)우아한형제들,-9800,KRW,하나 주거래,
2022-04-12,9:30,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-17800,KRW,하나 주거래,
2022-04-12,8:38,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-51510,KRW,하나 주거래,
2022-04-11,21:04,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-4500,KRW,하나 주거래,
2022-04-11,12:32,지출,카페/간식,커피/음료,쿠카쿠커피 명일점,-4300,KRW,하나 주거래,
2022-04-11,11:27,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),31590,KRW,하나 주거래,
2022-04-11,11:16,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-16400,KRW,하나 주거래,
2022-04-11,11:05,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-31590,KRW,하나 주거래,
2022-04-11,8:36,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),9400,KRW,하나 주거래,
2022-04-11,8:08,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-6300,KRW,하나 주거래,
2022-04-11,7:54,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-11190,KRW,하나 주거래,
2022-04-11,7:49,수입,기타수입,미분류,카카오페이(택시,22000,KRW,WON 통장,
2022-04-11,7:49,지출,온라인쇼핑,결제/충전,카카오페이(택시,-19700,KRW,WON 통장,
2022-04-11,7:49,지출,온라인쇼핑,결제/충전,카카오페이(택시,-500,KRW,WON 통장,
2022-04-11,7:22,지출,온라인쇼핑,결제/충전,카카오페이(택시,-22000,KRW,WON 통장,
2022-04-11,6:57,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-7100,KRW,하나 주거래,
2022-04-11,1:25,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-9400,KRW,하나 주거래,
2022-04-10,18:09,지출,생활,가구/가전,곱이랑창이랑,-25000,KRW,하나 주거래,
2022-04-10,17:39,지출,의료/건강,약국,송파태양약국,-18000,KRW,하나 주거래,
2022-04-10,17:11,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-19060,KRW,하나 주거래,
2022-04-10,16:46,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),10420,KRW,하나 주거래,
2022-04-10,16:40,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),6500,KRW,하나 주거래,
2022-04-10,16:37,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-7620,KRW,하나 주거래,
2022-04-10,16:33,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-10420,KRW,하나 주거래,
2022-04-10,15:34,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-10540,KRW,하나 주거래,
2022-04-10,13:40,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-6500,KRW,하나 주거래,
2022-04-10,13:09,지출,자동차,통행료,대보건설(주)구리행복드림,-4400,KRW,하나 주거래,
2022-04-10,12:53,지출,온라인쇼핑,인터넷쇼핑,(주)텐바이텐,-39510,KRW,하나 주거래,
2022-04-10,11:02,지출,생활,마트,롯데마트중계점,-16100,KRW,하나 주거래,
2022-04-09,18:29,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-3900,KRW,하나 주거래,
2022-04-09,18:20,지출,식비,배달,배달의민족(B마트),-17150,KRW,하나 주거래,
2022-04-09,16:59,지출,온라인쇼핑,인터넷쇼핑,NICE결제대행,-36000,KRW,하나 주거래,
2022-04-09,14:06,지출,식비,배달,(주)우아한형제들,-30300,KRW,하나 주거래,
2022-04-08,11:34,지출,자동차,주차,센추리개발(주),-110000,KRW,하나 주거래,
2022-04-08,3:53,지출,생활,편의점,지에스(GS)25 서판교로,-17000,KRW,하나 주거래,
2022-04-07,18:18,지출,의료/건강,약국,신명일약국,-4000,KRW,하나 주거래,
2022-04-07,18:05,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-38960,KRW,하나 주거래,
2022-04-07,18:05,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-12750,KRW,하나 주거래,
2022-04-07,18:04,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-24650,KRW,하나 주거래,
2022-04-07,17:46,지출,생활,편의점,GS25명일센트,-9810,KRW,WON 통장,
2022-04-07,13:47,지출,카페/간식,커피/음료,달리는커피(판교테크노밸리점),-2500,KRW,하나 주거래,
2022-04-07,9:12,이체,이체,미분류,네이버페이결제,-31400,KRW,WON 통장,
2022-04-06,19:06,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),17500,KRW,하나 주거래,
2022-04-06,19:01,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-17500,KRW,하나 주거래,
2022-04-06,18:01,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),22460,KRW,하나 주거래,
2022-04-06,17:51,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-22460,KRW,하나 주거래,
2022-04-06,17:49,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-22460,KRW,하나 주거래,
2022-04-06,15:08,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-11900,KRW,하나 주거래,
2022-04-06,15:05,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-17500,KRW,하나 주거래,
2022-04-06,11:54,지출,생활,편의점,지에스25 명일센트럴점,-3800,KRW,하나 주거래,
2022-04-06,8:46,이체,이체,미분류,농협임윤연,-1387200,KRW,WON 통장,
2022-04-06,7:26,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-6810,KRW,하나 주거래,
2022-04-06,7:24,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-26400,KRW,하나 주거래,
2022-04-05,18:48,지출,식비,일식,동경규동 천호점,-20300,KRW,하나 주거래,
2022-04-05,18:42,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-100410,KRW,하나 주거래,
2022-04-05,14:10,지출,자동차,통행료,03월 문자수수료,-800,KRW,KB마이핏통장,
2022-04-05,13:46,지출,의료/건강,약국,원약국,-9000,KRW,하나 주거래,
2022-04-05,13:02,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-9380,KRW,하나 주거래,
2022-04-05,12:17,지출,생활,편의점,지에스25 명일센트럴점,-4700,KRW,하나 주거래,
2022-04-05,10:23,지출,생활,마트,남일유통 명일점,-5100,KRW,하나 주거래,
2022-04-04,21:55,지출,생활,편의점,세븐일레븐 갈매더샵점,-14020,KRW,하나 주거래,
2022-04-03,22:40,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-38960,KRW,하나 주거래,
2022-04-03,20:43,지출,온라인쇼핑,인터넷쇼핑,씨제이올리브네트웍스타임스퀘어아트리움,-6720,KRW,하나 주거래,
2022-04-03,20:28,지출,카페/간식,베이커리,(주)스트릿츄러스 타임스퀘어점,-9800,KRW,하나 주거래,
2022-04-03,16:30,지출,카페/간식,커피/음료,유니온커피로스터,-10000,KRW,하나 주거래,
2022-04-03,12:18,이체,대출,미분류,강한생강,1,KRW,우리닷컴통장,
2022-04-03,12:16,이체,이체,미분류,좋은키위,1,KRW,WON 통장,
2022-04-03,11:38,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-84130,KRW,하나 주거래,
2022-04-02,16:39,지출,식비,한식,시루나무,-20000,KRW,하나 주거래,
2022-04-02,16:26,수입,기타수입,미분류,카카오페이(택시,9900,KRW,WON 통장,
2022-04-02,16:26,지출,온라인쇼핑,결제/충전,카카오페이(택시,-9800,KRW,WON 통장,
2022-04-02,16:26,지출,온라인쇼핑,결제/충전,카카오페이(택시,-500,KRW,WON 통장,
2022-04-02,16:00,지출,온라인쇼핑,결제/충전,카카오페이(택시,-9900,KRW,WON 통장,
2022-04-02,15:41,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-20890,KRW,하나 주거래,
2022-04-02,15:34,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-28710,KRW,하나 주거래,
2022-04-02,12:31,지출,식비,배달,(주)우아한형제들,-14300,KRW,하나 주거래,
2022-04-02,11:42,이체,이체,미분류,신한김형수(푸른스케,-127000,KRW,WON 통장,
2022-04-02,10:23,지출,의료/건강,한의원,명한의원,-10000,KRW,WON 통장,
2022-04-02,8:56,이체,이체,미분류,최형집5,1000000,KRW,WON 통장,
2022-04-01,23:48,지출,온라인쇼핑,인터넷쇼핑,엔에이치엔한국사,-35200,KRW,WON 통장,
2022-04-01,19:10,지출,금융,세금/과태료,농협LIZHEYUA,-991700,KRW,WON 통장,
2022-04-01,19:02,이체,이체,미분류,네이버페이,-36700,KRW,하나 주거래,
2022-04-01,14:17,이체,카드대금,미분류,카드대금결제,-507980,KRW,우리닷컴통장,
2022-04-01,12:38,수입,금융수입,미분류,우리체크캐시백,3613,KRW,WON 통장,
2022-03-31,18:00,이체,보험,미분류,현대해상,2220000,KRW,WON 통장,
2022-03-31,17:37,지출,의료/건강,약국,다나은약국,-1000,KRW,하나 주거래,
2022-03-31,17:32,지출,금융,보험,한화03107,-23300,KRW,WON 통장,
2022-03-31,17:32,지출,금융,보험,한화03110,-26760,KRW,WON 통장,
2022-03-31,17:32,지출,금융,보험,한화03110,-51480,KRW,WON 통장,
2022-03-31,17:30,지출,금융,이자/대출,현대캐피탈,-137854,KRW,WON 통장,
2022-03-31,15:59,지출,카페/간식,커피/음료,쿠카쿠커피 명일점,-5700,KRW,하나 주거래,
2022-03-31,14:07,지출,카페/간식,커피/음료,르쉬드 서울,-4200,KRW,하나 주거래,
2022-03-31,13:39,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-9400,KRW,하나 주거래,
2022-03-31,13:12,지출,카페/간식,커피/음료,르쉬드 서울,-9800,KRW,하나 주거래,
2022-03-31,9:54,지출,의료/건강,약국,한사랑약국,-2900,KRW,하나 주거래,
2022-03-31,9:52,지출,의료/건강,이비인후과,한영이비인후과의원,-3500,KRW,하나 주거래,
2022-03-31,9:46,이체,이체,미분류,쿠팡,-2900,KRW,WON 통장,
2022-03-31,9:31,이체,이체,미분류,차모모,358893,KRW,WON 통장,
2022-03-30,22:08,지출,온라인쇼핑,인터넷쇼핑,G마켓(1566-5701),-6270,KRW,하나 주거래,
2022-03-30,20:59,지출,온라인쇼핑,인터넷쇼핑,네이버페이,-22455,KRW,하나 주거래,
2022-03-30,14:15,지출,카페/간식,도넛/핫도그,던킨도너츠,-5900,KRW,하나 주거래,
2022-03-30,13:04,지출,교통,택시,티머니 개인택시_0,-4400,KRW,하나 주거래,
2022-03-30,11:59,지출,문화/여가,취미/체험,우노핸즈,-5000,KRW,하나 주거래,
2022-03-30,10:49,지출,카페/간식,커피/음료,이디야 석촌사거리점,-3200,KRW,하나 주거래,
2022-03-29,21:32,지출,온라인쇼핑,인터넷쇼핑,NICE결제대행,-5685,KRW,하나 주거래,
2022-03-29,20:31,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),13500,KRW,하나 주거래,
2022-03-29,20:15,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-13500,KRW,하나 주거래,
2022-03-29,17:15,지출,금융,이자/대출,현대캐피탈,-221390,KRW,WON 통장,
2022-03-29,16:02,수입,기타수입,미분류,카카오페이(택시,12200,KRW,WON 통장,
2022-03-29,16:02,지출,온라인쇼핑,결제/충전,카카오페이(택시,-10800,KRW,WON 통장,
2022-03-29,16:02,지출,온라인쇼핑,결제/충전,카카오페이(택시,-100,KRW,WON 통장,
2022-03-29,15:40,지출,온라인쇼핑,결제/충전,카카오페이(택시,-12200,KRW,WON 통장,
2022-03-29,10:03,지출,온라인쇼핑,인터넷쇼핑,홈플러스익스프레스숙대점오프라인일반,-3800,KRW,하나 주거래,
2022-03-29,10:00,지출,의료/건강,약국,한사랑약국,-2600,KRW,하나 주거래,
2022-03-29,9:57,지출,의료/건강,이비인후과,한영이비인후과의원,-4900,KRW,하나 주거래,
2022-03-29,3:33,이체,미분류,미분류,입금 내역,20000,KRW,주택청약종합저축,
2022-03-28,20:00,지출,카페/간식,커피/음료,DRI*Adobe System,-36710,KRW,WON 통장,
2022-03-28,15:41,지출,온라인쇼핑,인터넷쇼핑,쿠팡이츠,-29100,KRW,하나 주거래,
2022-03-28,12:00,지출,카페/간식,커피/음료,라비다커피 삼육대점,-9300,KRW,하나 주거래,
2022-03-28,11:54,지출,식비,일식,토리코코로,-20500,KRW,하나 주거래,
2022-03-28,7:38,이체,보험,미분류,현대해상,267000,KRW,WON 통장,
2022-03-27,22:31,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),9630,KRW,하나 주거래,
2022-03-27,22:24,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-9630,KRW,하나 주거래,
2022-03-27,14:49,지출,의료/건강,약국,소망약국,-3000,KRW,하나 주거래,
2022-03-27,11:00,지출,문화/여가,스포츠,세련,-10300,KRW,하나 주거래,
2022-03-27,5:29,수입,금융수입,미분류,입출금통장 이자,75,KRW,입출금통장,
2022-03-27,1:28,이체,이체,미분류,카카오페이,-10000,KRW,WON 통장,
2022-03-26,21:03,지출,식비,배달,(주)우아한형제들,-29000,KRW,하나 주거래,
2022-03-26,18:56,지출,뷰티/미용,화장품,세포라코리아 유한회사,-50000,KRW,하나 주거래,
2022-03-26,18:30,이체,이체,미분류,네이버페이환불,32000,KRW,WON 통장,
2022-03-26,18:21,지출,패션/쇼핑,백화점,(주)신세계프라퍼티 코엑스몰,-18300,KRW,하나 주거래,
2022-03-26,18:15,지출,패션/쇼핑,백화점,(주)신세계프라퍼티 코엑스몰,-69000,KRW,하나 주거래,
2022-03-26,18:06,지출,패션/쇼핑,패션,(주)에이치앤엠헤네스앤모리츠,-65440,KRW,하나 주거래,
2022-03-26,10:32,이체,카드대금,미분류,카드대금결제,-499800,KRW,우리닷컴통장,
2022-03-25,19:21,지출,금융,보험,AIA03 078,-38551,KRW,저축예금,
2022-03-25,17:04,지출,금융,이자/대출,현대캐피탈,-10825,KRW,WON 통장,
2022-03-25,14:03,이체,이체,미분류,카카오페이,-16400,KRW,WON 통장,
2022-03-25,12:43,수입,금융수입,미분류,우리체크캐시백,5000,KRW,WON 통장,
2022-03-25,3:47,지출,금융,보험,KB손041 03,-29410,KRW,WON 통장,
2022-03-25,3:12,지출,주거/통신,인터넷,SKYLIFE2103,-13119,KRW,WON 통장,
2022-03-25,2:58,이체,카드대금,미분류,우리카드결제-009,-88422,KRW,WON 통장,
2022-03-24,22:51,지출,생활,편의점,씨유숙대굴다리점,-26420,KRW,WON 통장,
2022-03-24,22:50,수입,기타수입,미분류,카카오페이(택시,22200,KRW,WON 통장,
2022-03-24,22:50,지출,온라인쇼핑,결제/충전,카카오페이(택시,-3000,KRW,WON 통장,
2022-03-24,22:49,지출,온라인쇼핑,결제/충전,카카오페이(택시,-18300,KRW,WON 통장,
2022-03-24,22:13,지출,온라인쇼핑,결제/충전,카카오페이(택시,-22200,KRW,WON 통장,
2022-03-24,22:09,수입,기타수입,미분류,카카오페이(택시,18500,KRW,WON 통장,
2022-03-24,22:00,지출,온라인쇼핑,결제/충전,카카오페이(택시,-18500,KRW,WON 통장,
2022-03-24,17:59,지출,문화/여가,도서,교보핫트랙스(주,-71000,KRW,WON 통장,
